FIPS,County,State,Total.Pop.2023,Sex.Ratio.2023,Sex.Ratio.2013,Sex.Ratio.2003,Sex.Ratio.Age.0.19.2023,Sex.Ratio.Age.20.39.2023,Sex.Ratio.Age.40.59.2023,Sex.Ratio.Age.60.79.2023,Sex.Ratio.Age.80plus.2023
51089,Henry County,Virginia,49702,93.81531742,93.21611722,95.14479529,103.8685848,100.461361,93.66252555,89.75497922,64.74489796
51091,Highland County,Virginia,2339,99.06382979,98.29136691,101.3843648,106.9767442,90.5,119.1919192,98.57142857,69.56521739
51093,Isle of Wight County,Virginia,40711,98.52245575,95.94065413,96.57135707,106.3732929,99.86766652,99.02968037,95.58359621,69.37984496
51095,James City County,Virginia,82654,93.3743537,93.3727681,93.86541128,102.8882521,99.70958374,93.99843352,85.77426126,78.28154724
51097,King and Queen County,Virginia,6720,101.5596881,101.3463191,95.67956796,103.4035656,115.7817109,97.38636364,101.459854,66.5
51099,King George County,Virginia,28568,103.2875543,101.1716225,100.9754494,107.8846154,107.0180464,101.6281513,97.5243811,85.26785714
51101,King William County,Virginia,19030,98.06411324,95.52855407,96.93217,106.17338,99.62609057,98.28990228,91.52380952,72.8531856
51103,Lancaster County,Virginia,10859,90.07526694,88.26662086,88.19194235,105.7405281,106.5789474,87.94964029,84.37359677,71.51424288
51105,Lee County*,Virginia,21745,111.239557,109.6989967,105.5776233,110.4983067,153.2555879,107.260479,93.83753501,72.8549142
51107,Loudoun County,Virginia,436347,100.4736789,98.08378149,98.99654638,106.2260029,96.84979886,104.2827036,94.08600408,70.22584334
51109,Louisa County,Virginia,41037,99.3926437,97.33495907,98.31061897,103.5501603,101.3828868,101.8978673,95.29853414,79.8185941
51111,Lunenburg County*,Virginia,12038,113.7428977,113.9661943,114.8746702,106.70347,136.7111111,140.5233941,92.63157895,68.04407713
51113,Madison County,Virginia,14128,93.19020922,94.04091313,94.66806849,96.79897567,94.47693307,99.31192661,87.70210681,76.58079625
51115,Mathews County,Virginia,8514,95.18569464,93.64526659,93.16002557,102.6425591,104.4594595,97.2575906,89.53258723,79.33884298
51117,Mecklenburg County,Virginia,30648,96.51192613,93.95877313,99.33774834,104.2406312,111.2638284,96.48588821,89.98751041,65.22116219
51119,Middlesex County,Virginia,10924,97.21971475,98.69148544,93.39550818,115.9730034,104.3010753,92.7680798,91.27416956,85.4
51121,Montgomery County,Virginia,98666,108.0332293,108.2467336,110.6040894,111.4452503,122.2229098,104.6612354,89.07352062,67.75381378
51125,Nelson County,Virginia,14705,95.23366968,94.99341238,93.84233233,107.2262774,99.7754491,94.87034949,91.16022099,72.97297297
51127,New Kent County,Virginia,26134,107.1989217,103.5248722,104.9410132,108.2641509,124.1367862,105.6620466,94.72168906,85.02304147
51131,Northampton County,Virginia,12021,88.83129123,91.98850942,89.76892893,103.628692,101.0919017,84.91660624,83.37161231,62.73764259
51133,Northumberland County,Virginia,12391,98.06585678,96.64214902,91.05508029,108.8495575,104,88.72512896,96.84126349,98.71323529
51135,Nottoway County*,Virginia,15566,119.6106095,113.6202186,107.1899736,103.6924939,169.0203562,132.0908561,90.76396807,63.1043257
51137,Orange County,Virginia,38574,95.21255061,96.53704229,93.16080055,101.4521895,101.0201819,96.61506708,88.01067543,70.82152975
51139,Page County,Virginia,23741,99.55450954,96.6918166,97.05882353,108.981289,101.0777521,103.9021164,95.28880284,65.11024643
51141,Patrick County,Virginia,17509,101.4149316,97.58553486,96.81390297,108.2367297,110.03367,104.0089087,97.56463095,71.60305344
51143,Pittsylvania County,Virginia,59571,100.2386555,96.79114103,95.91210057,105.1564723,113.1715481,105.8156794,89.96108059,72.05588822
51145,Powhatan County,Virginia,32105,108.0147726,116.1460322,122.5896057,111.009772,118.40625,112.0116749,96.67569564,86.13251156
51147,Prince Edward County,Virginia,22049,104.3276805,97.46153177,96.60079051,98.15284317,134.6276257,103.2210835,86.50250798,47.36842105
51149,Prince George County*,Virginia,42871,128.1950285,122.3790803,124.7381196,104.9440488,167.6888427,134.3742193,97.41354257,78.65853659
51153,Prince William County,Virginia,489640,100.8219246,99.23670724,99.60984075,106.5654192,101.8385191,101.8974967,92.75347104,67.6143201
51155,Pulaski County,Virginia,33655,102.059318,99.12386881,99.06092533,104.5883092,119.4096352,107.2226182,90.41243792,65.48418025
51157,Rappahannock County,Virginia,7414,100.3242367,98.45044082,98.23133071,107.7922078,107.5362319,100.3322259,95.51752241,86.41509434
51159,Richmond County*,Virginia,9184,128.3441074,127.2658035,132.5743855,106.2709966,188.9281508,172.4759615,93.96551724,47.77227723
51161,Roanoke County,Virginia,97026,93.99768065,91.98609139,90.05465676,104.8064611,97.41013426,98.07753669,86.22517604,61.50907354
51163,Rockbridge County,Virginia,22358,97.91094981,97.36586228,99.8656043,101.8580276,100.9349955,99.88905325,97.42983752,76.12977984
51165,Rockingham County,Virginia,86568,97.74315866,96.17129102,97.52450008,104.4897959,98.36836549,101.6655369,95.04047546,64.2439737
51167,Russell County,Virginia,25477,98.17205974,95.93417231,95.38253216,108.3008574,101.6411787,100.6711409,93.32767882,64.98740554
51169,Scott County,Virginia,21433,102.733636,100.0351432,95.12695563,106.6569485,111.5224433,107.6484018,94.59550185,81.63538874
51171,Shenandoah County,Virginia,45228,97.82180816,95.6547756,95.18167457,104.5622928,101.1309524,100.4143398,91.77892919,75.16629712
51173,Smyth County,Virginia,29216,98.41086587,96.23247483,94.49656409,108.7512622,110.3271328,96.74081738,90.84432718,65
51175,Southampton County*,Virginia,17975,107.5155853,109.3785698,113.2249723,108.1081081,103.4102833,120.9407508,106.3680281,69.18714556
51177,Spotsylvania County,Virginia,149588,98.55847724,96.471314,97.22937786,107.4707846,100.1372974,99.28288068,88.95981723,71.72619048
51179,Stafford County,Virginia,165428,102.3014932,100.5325976,100.4325244,105.7300491,107.2177115,103.4024859,91.97663695,68.84124088
51181,Surry County,Virginia,6593,100.8224185,98.79906268,94.13086212,109.3220339,106.3235294,100.2557545,99.01185771,71.23287671
51183,Sussex County*,Virginia,10757,137.5138,145.7906831,143.7287457,106.4060803,240.5405405,140.9926471,92.51644737,60.98360656
51185,Tazewell County,Virginia,39120,100.9864365,98.65956583,93.19330316,102.3114355,122.4690735,105.4305183,87.70645646,67.18494272
51187,Warren County,Virginia,41843,103.1213592,99.05899385,98.19787986,106.6237542,104.9446354,108.2880435,98.11153077,68.98096305
51191,Washington County,Virginia,54050,98.88140707,97.29856284,94.9704142,106.6358915,109.2091008,101.7338535,89.56072351,73.52445194
51193,Westmoreland County,Virginia,19013,97.45560287,94.9139367,93.97019753,108.7029759,103.192046,95.51368327,91.70779862,83.70702541
51195,Wise County*,Virginia,35174,110.1445812,107.3322456,105.7225946,106.4437854,139.0141584,112.3080558,91.52985962,75.09627728
51197,Wythe County,Virginia,28104,96.50398546,95.36962904,93.53060228,106.4638783,101.3016596,98.47328244,88.96644295,68.22660099
51199,York County,Virginia,70952,98.6226975,97.34402106,96.67709929,105.8109982,107.6439915,95.64595932,90.11485353,73.20627803
51510,Alexandria city,Virginia,155230,94.2074315,93.5144712,93.71796896,103.6402131,92.47447145,98.65905716,86.20142144,64.56634544
51520,Bristol city,Virginia,16807,93.13950816,89.94865072,82.42379805,109.2202618,103.3180194,95.02304147,80.02748511,55.76619273
51530,Buena Vista city,Virginia,6566,91.03869654,88.22863611,88.28377981,92.5566343,102.646086,97.2181552,77.91666667,57.5
51540,Charlottesville city,Virginia,44983,92.85316184,93.06854251,87.92305931,101.8855219,94.71914986,93.25842697,83.95735185,60.13888889
51550,Chesapeake city,Virginia,253886,96.35573361,95.60513287,93.45783054,104.2656637,102.2941369,95.88610465,84.95867769,61.9047619
51570,Colonial Heights city,Virginia,18393,88.60746514,86.09130574,87.9890411,103.3047736,96.43160578,81.88711036,78.76370887,55.55555556
51580,Covington city,Virginia,5545,94.56140351,94.94814319,92.8330781,102.2857143,106.8535826,96.46153846,88.43338214,35.42857143
51590,Danville city,Virginia,41837,84.75975976,84.53911763,83.79395507,102.1166057,91.43968872,82.51226693,75.3124434,41.07391911
51595,Emporia city,Virginia,5463,87.53861998,85.31901042,82.34527687,111.7808219,81.38528139,83.66111952,78.54938272,59.66850829
51600,Fairfax city,Virginia,25144,98.21836815,98.25894,94.14796052,109.375,102.546639,97.48086735,86.54499151,49.34210526
51610,Falls Church city,Virginia,14685,99.36193321,96.64409773,97.20784024,112.8176796,106.1413673,96.5451964,89.55007257,50.44247788
51620,Franklin city,Virginia,8339,84.00264784,82.58823529,79.98687664,107.8060805,86.12716763,73.84769539,71.62032598,49.57627119
51630,Fredericksburg city,Virginia,28928,89.74157156,83.94498446,83.7682719,93.64205257,88.46365135,95.09866327,84.19630797,59.01639344
51640,Galax city,Virginia,6717,89.47813822,88.44480696,91.10733503,103.2124352,91.56479218,94.88372093,77.66272189,38.05309735
51650,Hampton city,Virginia,137098,92.10817628,93.10170278,97.13222926,104.0989615,100.7755341,84.60393276,82.52109636,57.6012966
51660,Harrisonburg city,Virginia,51082,93.39719078,90.32091288,90.19448581,84.36229205,97.84325638,108.4874137,90.51306873,58.15347722
51670,Hopewell city,Virginia,22752,87.16683119,87.42388363,87.4894905,107.2554169,87.75815624,84.24220963,72.89680895,48.68421053
51678,Lexington city,Virginia,7528,97.37808076,126.5694356,126.5080429,97.16475096,110.1160862,104.8543689,78.78289474,55
51680,Lynchburg city,Virginia,79535,88.40905861,88.58428706,84.2039351,95.94458207,94.03810285,86.07457627,77.62986543,51.26425384
51683,Manassas city,Virginia,42696,104.1893831,100.6348896,101.7396153,106.9559457,106.4,109.965504,91.80866966,61.75115207
51685,Manassas Park city,Virginia,16361,106.6043692,107.1409956,105.7877814,105.5806938,105.8603491,115.4891304,101.1786038,60.56338028
51690,Martinsville city,Virginia,13763,89.93927684,83.62989324,82.55066133,104.9204771,93.36149668,87.86127168,80.24852845,35.22012579
51700,Newport News city,Virginia,183118,94.27316514,93.87285833,90.89924492,106.0952786,103.1982792,86.88956911,81.68795305,53.04878049
51710,Norfolk city,Virginia,230930,102.295125,108.398139,104.056942,104.9262194,120.9456314,93.81498597,82.41652654,57.1803623
51720,Norton city,Virginia,3492,87.13826367,90.56252906,84.60076046,90.66666667,110.5831533,91.74528302,63.27944573,44.79166667
51730,Petersburg city,Virginia,33309,82.41511501,86.20908253,83.7424682,104.7245909,79.05950096,81.13207547,71.89932538,41.85765983
51735,Poquoson city,Virginia,12635,101.6759777,97.09908735,98.9416183,107.3250491,102.9520295,105.6969697,96.24548736,74.27745665
51740,Portsmouth city,Virginia,96793,93.08398165,92.98756604,93.2076507,106.40742,102.2052357,87.72418597,77.51450202,56.19195046
51750,Radford city,Virginia,16971,88.19028609,90.23116248,82.99566694,80.33924441,92.07202365,99.01823282,89.57718781,46.15384615
51760,Richmond city,Virginia,229247,89.55275713,90.483825,87.83047619,96.89371721,89.05741198,95.70985041,80.86530686,60.3421859
51770,Roanoke city,Virginia,97171,90.91319895,91.8541234,87.6102444,102.8213704,96.48048403,93.6714166,80.66257893,43.08454192
51775,Salem city,Virginia,25600,91.94721452,90.71186441,91.29259059,104.8466864,94.24396063,94.97568882,81.54340836,60.44973545
51790,Staunton city,Virginia,25915,84.94861547,81.11520252,83.95498898,97.57785467,80.07040347,94.12664423,79.31240658,48.58895706
51800,Suffolk city,Virginia,100659,94.89805797,93.30703336,92.89585547,104.7038189,98.48718514,92.59732452,87.54304831,61.94251734
51810,Virginia Beach city,Virginia,453649,96.10385119,96.71775313,94.87557964,106.581087,103.4896215,93.834817,84.19978111,63.24803546
51820,Waynesboro city,Virginia,23182,92.9100441,89.88965641,89.12064688,106.9685179,97.48940333,92.31843575,80.06885998,64.18604651
51830,Williamsburg city,Virginia,15847,87.31678487,86.56030632,79.44651741,92.55856684,85.23125997,92.53012048,85.7801185,63.80208333
51840,Winchester city,Washington,27617,97.26428571,96.72379032,95.85114806,106.0315671,102.0621391,100.0619195,86.61390227,58.02650957
53001,Adams County,Washington,20820,103.0625183,103.7772087,105.4020258,103.3290323,112.0273532,103.067186,93.78678875,73.46278317
53003,Asotin County,Washington,22549,95.39861352,93.40150323,93.06799962,107.2388383,95.89430894,96.86684073,89.53630262,79.11547912
53005,Benton County,Washington,215219,101.7293578,100.0542688,99.94630486,105.9951226,106.2443894,103.3926813,93.28570739,73.93982469
53007,Chelan County,Washington,79997,101.7324423,99.27289437,99.44697463,107.0173582,109.5950894,100.2510917,97.21697122,72.08575257
53009,Clallam County,Washington,77616,97.03993298,98.47929695,97.34352689,109.8286604,108.6731215,97.20437783,88.35510605,81.96392786
53011,Clark County,Washington,521150,98.42523882,97.26941558,98.93337553,103.5681067,102.4502163,100.0731573,90.18976339,72.72273272
53013,Columbia County,Washington,4053,95.41947927,99.40209268,98.56931426,105.1546392,84.8758465,106,88.73668189,99.26470588
53015,Cowlitz County,Washington,112864,99.48389834,98.11998516,98.16877478,105.0026251,101.8716187,100.8284457,94.72809668,76.55377745
53017,Douglas County,Washington,44798,107.1775424,101.0566616,98.52609057,109.3794326,118.2131902,108.1325301,95.58762024,87.960199
53019,Ferry County,Washington,7497,103.6674817,106.3026352,108.9184598,116.9230769,105.8267717,98.27586207,103.4510433,82.43243243
53021,Franklin County,Washington,99034,105.6909049,108.3184732,111.0069028,100.3129137,111.464262,112.5106464,101.597343,74.23423423
53023,Garfield County,Washington,2363,102.4850043,95.88441331,100.3555556,122.3577236,102.3041475,78.8961039,108.9820359,106.4516129
53025,Grant County,Washington,102678,104.326196,102.3545248,104.3602069,103.9956248,110.7441183,105.8103417,100.2944841,72.90562036
53027,Grays Harbor County,Washington,77290,104.3843876,105.5907631,103.3499053,102.4209246,119.2600925,108.7616691,94.85972684,83.72591006
53029,Island County,Washington,86267,101.3749154,98.41165127,97.28707619,109.2094965,121.3305068,97.9031012,87.64987128,86.17387974
53031,Jefferson County,Washington,33714,94.8448246,97.61575446,98.96013865,109.3415008,101.898489,98.2416969,86.45632936,99.6384671
53033,King County,Washington,2271380,102.8412673,99.4377967,99.30226146,104.102145,109.6494203,106.1597014,92.5241985,65.78072333
53035,Kitsap County,Washington,277658,105.663452,103.3966461,101.9714869,107.9700201,125.7843647,102.975356,91.18147363,75.74996074
53037,Kittitas County,Washington,45508,102.3657062,101.1541791,99.06206122,101.5539305,104.4800658,105.212592,99.14444887,91.62011173
53039,Klickitat County,Washington,23589,106.70347,102.1404358,100.4352783,115.158475,112.1869783,107.8141499,100.2676182,86.14173228
53041,Lewis County,Washington,86154,102.1919737,99.94132082,98.64413496,110.8489088,105.6485778,102.369016,95.54240266,80.12189405
53043,Lincoln County,Washington,11738,107.1655489,100.7996879,98.64066194,113.8737334,107.1230342,107.7769049,104.9700599,91.36490251
53045,Mason County,Washington,68389,106.6757328,106.6992515,106.9882994,108.8069414,122.6023476,106.0842434,98.12442349,84.82758621
53047,Okanogan County,Washington,43712,106.0137619,101.9132402,99.39030691,108.8401128,112.6145788,110.083682,99.6703106,81.8988465
53049,Pacific County,Washington,24200,98.80062433,100.3332027,99.10484716,106.9075452,100.5738881,101.0368252,93.39378238,98.57328145
53051,Pend Oreille County,Washington,14361,103.5000709,103.3938437,101.7667845,109.8105548,103.9513678,105.1797684,100.4862953,87.22222222
53053,Pierce County,Washington,928696,100.7466155,99.0756816,99.07949655,105.7655536,108.5377663,100.090836,90.16289016,67.18212056
53055,San Juan County,Washington,18566,96.07139085,93.94124101,95.06500398,99.52793076,98.36580767,97.67970883,92.78017241,96.98708752
53057,Skagit County,Washington,131417,98.83949646,97.60874288,98.50322439,104.4305106,105.1489446,100.983329,90.4039826,81.15819209
53059,Skamania County,Washington,12640,105.0616483,104.1155235,102.7147488,104.8845471,106.5027756,102.6458208,109.5828636,88.52941176
53061,Snohomish County,Washington,844761,101.885354,100.4514867,99.64785741,106.0808313,105.7135763,105.9225132,92.34451518,67.63187881
53063,Spokane County,Washington,551455,99.63472733,97.90072941,96.42839218,105.1200526,105.2988844,101.8109669,90.2352562,69.27447912
53065,Stevens County,Washington,48837,101.4727723,99.88451589,98.75668714,108.7038433,103.0592734,99.60193839,99.30333008,86.14173228
53067,Thurston County,Washington,299003,96.40368105,95.78451531,95.17431992,106.1476288,102.0117163,98.02051228,85.26634034,65.77871741
53069,Wahkiakum County,Washington,4765,103.5454934,98.62136878,99.02014154,97.24770642,110.3626943,105.078125,100.2328289,118.2432432
53071,Walla Walla County,Washington,61568,103.2081326,102.8672978,103.6039932,102.5526137,118.9587168,109.1353498,91.5083309,65.18824136
53073,Whatcom County,Washington,231919,98.23661649,98.28248131,96.9299411,103.5931091,102.0124953,100.213108,89.80263158,79.36635252
53075,Whitman County,Washington,48012,103.1394119,103.8511806,102.1855486,100.423155,108.448992,101.3635194,99.48139109,77.85817656
